time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
478100,2023-12-22 20:04:30,38.7257357661048,-121.16569017652,351.377964,,,817.47541264215,39.698164,35.231805,1852.11292016,5914.9280108,22,5,7.562,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.079476,0.223694,198.2, -31.9, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.769,3.755,0,0,0,0,10.026,102.02,817.47541264215,351.377964,31,Sport,
478200,2023-12-22 20:04:30,38.7257219518971,-121.165696704999,351.377964,,,817.47541264215,39.698164,35.231805,1846.89310372,5920.3085884,21,5,7.562,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.079476,0.223694,198.2, -31.8, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.769,3.755,0,0,0,0,10.026,102.02,817.47541264215,351.377964,31,Sport,
478300,2023-12-22 20:04:30,38.7257087888586,-121.165702922164,351.377964,,,817.47541264215,39.698164,35.231805,1841.92263112,5925.4266988,21,5,7.562,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.079476,0.223694,198.2, -31.5, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.769,3.755,0,0,0,0,10.026,102.02,817.47541264215,351.377964,31,Sport,
478400,2023-12-22 20:04:30,38.7256946603222,-121.165709598922,351.377964,,,817.47541264215,39.698164,35.231805,1836.58798528,5930.9057016,20,5,7.562,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.079476,0.223694,198.2, -31.5, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.769,3.755,0,0,0,0,10.026,102.02,817.47541264215,351.377964,31,Sport,
478500,2023-12-22 20:04:30,38.7256814997849,-121.165715841385,351.377964,,,817.47541264215,39.698164,35.3212826,1831.61751268,5936.023812,20,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.30317,0,198.1, -31.6, 8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.47541264215,351.377964,31,Sport,
478600,2023-12-22 20:04:30,38.7256676676514,-121.165722405704,351.04988,,,817.14732864215,39.698164,35.3212826,1826.39113456,5941.4043896,21,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.30317,0,198.2, -31.9, 7.7,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
478700,2023-12-22 20:04:30,38.7256542678241,-121.165728739173,351.04988,,,817.14732864215,39.698164,35.3212826,1821.33536012,5946.6209252,21,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.30317,0.223694,198.2, -32.1, 7.9,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
478800,2023-12-22 20:04:30,38.7256396582062,-121.165735566318,351.04988,,,817.14732864215,39.698164,35.231805,1815.83339144,5952.2967784,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.106712,-12.079476,0.223694,198, -32.2, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
478900,2023-12-22 20:04:31,38.7256263876122,-121.165741853756,351.04988,,,817.14732864215,39.698164,35.455499,1810.8268296,5957.4476972,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.079476,0.223694,198.1, -31.8, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
479000,2023-12-22 20:04:31,38.7256124583452,-121.165748468673,351.04988,,,817.14732864215,39.698164,35.5226072,1805.56764308,5962.8610832,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0.223694,198.2, -31.3, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
479100,2023-12-22 20:04:31,38.7255992828002,-121.165754729759,351.04988,,,817.14732864215,39.698164,35.5226072,1800.5906088,5968.012002,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.2, -31, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
479200,2023-12-22 20:04:31,38.7255854477485,-121.165761306728,351.04988,,,817.14732864215,39.698164,35.5226072,1795.37079236,5973.3925796,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.1, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
479300,2023-12-22 20:04:31,38.7255726057088,-121.165767373857,351.04988,,,817.14732864215,39.698164,35.5226072,1790.52827252,5978.3794564,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.5, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,817.14732864215,351.04988,31,Sport,
479400,2023-12-22 20:04:31,38.7255587669051,-121.165773875983,350.721796,,,816.81924464215,39.698164,35.5226072,1785.3182986,5983.760034,22,5,7.529,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198, -31.7, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.772,3.754,0,0,0,0,11.045,102.2,816.81924464215,350.721796,31,Sport,
479500,2023-12-22 20:04:31,38.7255458894306,-121.165779953302,350.721796,,,816.81924464215,39.698164,35.5226072,1780.46593624,5988.7469108,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.2, -31.6, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
479600,2023-12-22 20:04:31,38.7255324028919,-121.165786321908,350.721796,,,816.81924464215,39.698164,35.455499,1775.38719592,5993.9962548,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.079476,0,198.2, -31.5, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
479700,2023-12-22 20:04:31,38.7255199289587,-121.165792192971,350.721796,,,816.81924464215,39.698164,35.455499,1770.69231388,5998.851898,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.079476,0,198.1, -31.4, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
479800,2023-12-22 20:04:31,38.7255061635262,-121.165798679286,350.721796,,,816.81924464215,39.698164,35.5226072,1765.50858668,6004.1996672,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198, -31.5, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
479900,2023-12-22 20:04:32,38.7254929629684,-121.165804899613,350.721796,,,816.81924464215,39.698164,35.5226072,1760.54139492,6009.350586,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.4, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
480000,2023-12-22 20:04:32,38.7254790520441,-121.165811454797,350.721796,,,816.81924464215,39.698164,35.5226072,1755.30845512,6014.7311636,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.3, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
480100,2023-12-22 20:04:32,38.7254653745736,-121.165817806888,350.721796,,,816.81924464215,39.698164,35.5226072,1750.17722136,6020.0461244,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.3, 8.5,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
480200,2023-12-22 20:04:32,38.7254514148743,-121.165824336773,350.721796,,,816.81924464215,39.698164,35.455499,1744.93443904,6025.4595104,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.079476,0,198.1, -31.3, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
480300,2023-12-22 20:04:32,38.725438099674,-121.165830539882,350.721796,,,816.81924464215,39.698164,35.5226072,1739.93771972,6030.6432376,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198, -31.4, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.81924464215,350.721796,31,Sport,
480400,2023-12-22 20:04:32,38.7254240970358,-121.165837063794,350.393712,,,816.49116064215,39.698164,35.5226072,1734.68509488,6036.089432,22,5,7.504,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198, -31.4, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.762,3.741,0,0,0,0,11.174,102.2,816.49116064215,350.393712,31,Sport,
480500,2023-12-22 20:04:32,38.7254105959062,-121.165843368098,350.393712,,,816.49116064215,39.698164,35.5226072,1729.61947792,6041.3059676,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.4, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.49116064215,350.393712,31,Sport,
480600,2023-12-22 20:04:32,38.7253966512146,-121.165849944716,350.393712,,,816.49116064215,39.698164,35.5226072,1724.37997644,6046.752162,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198, -31.2, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.49116064215,350.393712,31,Sport,
480700,2023-12-22 20:04:32,38.725383375618,-121.165856178395,350.393712,,,816.49116064215,39.698164,35.7463012,1719.39638048,6051.9030808,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.1, -31.1, 8.5,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.49116064215,350.393712,31,Sport,
480800,2023-12-22 20:04:32,38.7253694180031,-121.165862727254,350.393712,,,816.49116064215,39.698164,35.7463012,1714.156879,6057.3164668,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.2, -31.1, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.49116064215,350.393712,31,Sport,
480900,2023-12-22 20:04:32,38.7253561790921,-121.165868979204,350.393712,,,816.49116064215,39.698164,35.7463012,1709.18312556,6062.4673856,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.1, -31.1, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.49116064215,350.393712,31,Sport,
481000,2023-12-22 20:04:33,38.7253423086054,-121.165875585688,350.393712,,,816.49116064215,39.698164,35.5226072,1703.96330912,6067.8807716,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198, -31.4, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.49116064215,350.393712,31,Sport,
481100,2023-12-22 20:04:33,38.7253291092982,-121.165881846071,350.721796,,,816.81924464215,39.698164,35.5226072,1698.9993982,6072.998882,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.2, -31.4, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.81924464215,350.721796,31,Sport,
481200,2023-12-22 20:04:33,38.7253152342258,-121.165888431473,350.721796,,,816.81924464215,39.698164,35.7463012,1693.78614344,6078.412268,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198, -31.4, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.81924464215,350.721796,31,Sport,
481300,2023-12-22 20:04:33,38.7253016672289,-121.165894868947,350.721796,,,816.81924464215,39.698164,35.7463012,1688.68771808,6083.6944204,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.2, -31.2, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.81924464215,350.721796,31,Sport,
481400,2023-12-22 20:04:33,38.7252867808016,-121.16590198773,350.721796,,,816.81924464215,39.698164,35.7463012,1683.08404336,6089.4686988,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.1, -31.2, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.81924464215,350.721796,31,Sport,
481500,2023-12-22 20:04:33,38.7252733463731,-121.165908329983,350.721796,,,816.81924464215,39.698164,35.7463012,1678.04467312,6094.6852344,22,5,7.509,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198, -31.3, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.764,3.744,0,0,0,0,11.064,102.2,816.81924464215,350.721796,31,Sport,
481600,2023-12-22 20:04:33,38.7252592832871,-121.165914963874,350.721796,,,816.81924464215,39.698164,35.7463012,1672.7690824,6100.1642372,22,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198, -31.4, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.81924464215,350.721796,31,Sport,
481700,2023-12-22 20:04:33,38.7252460085243,-121.165921302261,350.721796,,,816.81924464215,39.698164,35.7463012,1667.77892476,6105.3479644,22,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.2, -31.1, 8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.81924464215,350.721796,31,Sport,
481800,2023-12-22 20:04:33,38.7252322209971,-121.165927978668,350.721796,,,816.81924464215,39.698164,35.7463012,1662.5820742,6110.728542,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.2, -31.1, 8.1,0,1,1513,1024,1024,1024,74,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.81924464215,350.721796,31,Sport,
481900,2023-12-22 20:04:34,38.7252190116847,-121.165934283324,350.721796,,,816.81924464215,39.698164,35.5226072,1657.61816328,6115.8466524,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,0,198.1, -31.3, 8.1,0,1,1513,1024,1024,1024,74,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.81924464215,350.721796,31,Sport,
482000,2023-12-22 20:04:34,38.725205134111,-121.165940901403,350.721796,,,816.81924464215,39.698164,35.7463012,1652.40490852,6121.2600384,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-33.5541,-12.30317,0,198.4, -28.6, 7.9,0,1,1445,1024,1024,1024,64,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.81924464215,350.721796,31,Sport,
482100,2023-12-22 20:04:34,38.7251919706556,-121.165947123135,350.393712,,,816.49116064215,39.698164,35.5226072,1647.47052516,6126.3781488,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-33.330406,-12.30317,-0.223694,199.7, -16.3, 8,0,1,1539,1024,1024,1024,78,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.49116064215,350.393712,31,Sport,
482200,2023-12-22 20:04:34,38.7251785320583,-121.165953419007,350.393712,,,816.49116064215,39.698164,34.8291558,1642.44427828,6131.5946844,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-32.659324,-12.079476,-0.671082,200.1, -13.1, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.49116064215,350.393712,31,Sport,
482300,2023-12-22 20:04:34,38.7251656820979,-121.165959553599,350.065628,,,816.16307664215,39.698164,34.6054618,1637.62144348,6136.6143696,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-32.43563,-12.079476,-0.671082,198.8, -24.7, 8.3,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,816.16307664215,350.065628,31,Sport,
482400,2023-12-22 20:04:34,38.7251523181224,-121.165965919394,349.737544,,,815.83499264215,39.698164,34.113335,1632.60831996,6141.7980968,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-31.988242,-11.855782,0,197.6, -32.7, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,815.83499264215,349.737544,31,Sport,
482500,2023-12-22 20:04:34,38.7251397387182,-121.165971884274,349.737544,,,815.83499264215,39.698164,34.113335,1627.89375288,6146.6865484,21,5,7.501,819.77200064215,353.674552,36.4173832,2356.24679456,-31.988242,-11.632088,0.447388,197.6, -34.5, 7.9,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.759,3.737,0,0,0,0,11.065,102.2,815.83499264215,349.737544,31,Sport,
482600,2023-12-22 20:04:34,38.7251264564516,-121.165978174172,349.737544,,,815.83499264215,39.698164,34.3146596,1622.91999944,6151.8702756,22,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.211936,-11.855782,0.447388,197.9, -32.9, 7.7,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,815.83499264215,349.737544,31,Sport,
482700,2023-12-22 20:04:34,38.7251140621428,-121.16598421811,349.737544,,,815.83499264215,39.698164,34.8291558,1618.24808328,6156.6931104,22,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.659324,-12.079476,0.223694,198.2, -30.8, 7.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,815.83499264215,349.737544,31,Sport,
482800,2023-12-22 20:04:34,38.7251006206274,-121.165990684748,349.737544,,,815.83499264215,39.698164,34.8291558,1613.19887052,6161.9424544,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.659324,-12.079476,0,198.4, -29.8, 7.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,815.83499264215,349.737544,31,Sport,
482900,2023-12-22 20:04:35,38.7250880766581,-121.165996619059,349.737544,,,815.83499264215,39.698164,35.0304804,1608.50726932,6166.830906,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,-0.223694,198.2, -29.9, 7.8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,815.83499264215,349.737544,31,Sport,
483000,2023-12-22 20:04:35,38.7250749486377,-121.166002796167,350.065628,,,816.16307664215,39.698164,35.0304804,1603.60241352,6171.916208,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,-0.223694,198.2, -30.4, 7.8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,816.16307664215,350.065628,31,Sport,
483100,2023-12-22 20:04:35,38.7250618018575,-121.166008859782,350.065628,,,816.16307664215,39.698164,35.0304804,1598.71068108,6177.00151,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,-0.223694,198.3, -30.7, 7.9,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,816.16307664215,350.065628,31,Sport,
483200,2023-12-22 20:04:35,38.7250479843148,-121.166015405479,350.065628,,,816.16307664215,39.698164,34.8291558,1593.54335808,6182.3820876,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.659324,-12.079476,0,198, -30.8, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,816.16307664215,350.065628,31,Sport,
483300,2023-12-22 20:04:35,38.7250348479567,-121.166021643023,350.065628,,,816.16307664215,39.698164,35.0304804,1588.62865976,6187.500198,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -30.7, 8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,816.16307664215,350.065628,31,Sport,
483400,2023-12-22 20:04:35,38.7250210460471,-121.166028203126,350.065628,,,816.16307664215,39.698164,35.0304804,1583.4646176,6192.8807756,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -30.7, 8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,816.16307664215,350.065628,31,Sport,
483500,2023-12-22 20:04:35,38.7250074800924,-121.16603463287,350.065628,,,816.16307664215,39.698164,35.0304804,1578.3957198,6198.162928,21,5,7.5,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -30.6, 8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.765,3.75,0,0,0,0,10.911,102.38,816.16307664215,350.065628,31,Sport,
483600,2023-12-22 20:04:35,38.7249937584325,-121.166041129726,350.393712,,,816.49116064215,39.698164,35.0304804,1573.26776688,6203.4778888,21,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -30.8, 8,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
483700,2023-12-22 20:04:35,38.7249808284308,-121.166047282941,350.393712,,,816.49116064215,39.698164,35.0304804,1568.43508956,6208.5303824,21,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.3, -31, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
483800,2023-12-22 20:04:35,38.7249672603918,-121.166053743957,350.393712,,,816.49116064215,39.698164,35.0304804,1563.36291092,6213.8125348,21,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.3, -31.1, 8.1,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
483900,2023-12-22 20:04:36,38.7249544954752,-121.166059838141,350.393712,,,816.49116064215,39.698164,35.0304804,1558.58928872,6218.7666032,21,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.4, -31, 8.2,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
484000,2023-12-22 20:04:36,38.7249408634448,-121.166066300914,350.393712,,,816.49116064215,39.698164,35.0304804,1553.50070588,6224.081564,22,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -31, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
484100,2023-12-22 20:04:36,38.7249281571002,-121.166072307959,350.393712,,,816.49116064215,39.698164,35.0304804,1548.76317292,6229.002824,22,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -30.9, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
484200,2023-12-22 20:04:36,38.7249148404408,-121.166078599263,350.393712,,,816.49116064215,39.698164,35.0304804,1543.799262,6234.1865512,23,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.3, -30.8, 8.4,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
484300,2023-12-22 20:04:36,38.7249017380585,-121.166084805535,350.393712,,,816.49116064215,39.698164,35.0304804,1538.9108104,6239.2718532,23,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,197.9, -31.1, 8.6,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
484400,2023-12-22 20:04:36,38.7248879107191,-121.166091348069,350.393712,,,816.49116064215,39.698164,35.0304804,1533.7598916,6244.6524308,22,5,7.505,819.77200064215,353.674552,36.4173832,2356.24679456,-32.883018,-12.079476,0,198.2, -31.2, 8.5,0,1,1684,1024,1024,1024,100,0,0,0,173.1,-18.7,0,63,3.768,3.745,0,0,0,0,9.42,102.38,816.49116064215,350.393712,31,Sport,
