Frame,URL,Minutes,Seconds,Frames,Date,HH,MM,SS,Zone,Track,Mode,VIC,COA-A,IR,15 -Zoom,Auto,?Dist,DFLT,AUTO,Analogue,Analogue,Analogue,,,,,Lat Deg,Lat Min,Lat Sec,Lat NS,Lon Deg,Lon Min,Lon Sec,Lon EW,Heading,36 - Altitude,37-TGT Alt,TGT Heading,TGT Dist NM,OFF,NONE,TGT,LOS,Tlat Deg,Tlat Min,Tlat Sec,Tlat NA,Tlon Deg,Tlon Min,Tlon Sec,Tlon EW,Time Sec,53 Lat,54 Lon,55 Tlat,56 Tlon
3638,http://prrr.isaackoi.com/frames/frame03638.png,2,1,7,26-Apr-13,1,24,8,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,48,N,67,9,24,W,,2573,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.2333333,18.46333333,-67.15666667,18.51305556,-67.1225
3639,http://prrr.isaackoi.com/frames/frame03639.png,2,1,8,26-Apr-13,1,24,8,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,48,N,67,9,24,W,,2573,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.2666667,18.46333333,-67.15666667,18.51305556,-67.1225
3640,http://prrr.isaackoi.com/frames/frame03640.png,2,1,9,26-Apr-13,1,24,8,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,48,N,67,9,24,W,,2573,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.3,18.46333333,-67.15666667,18.51305556,-67.1225
3641,http://prrr.isaackoi.com/frames/frame03641.png,2,1,10,26-Apr-13,1,24,8,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,48,N,67,9,24,W,,2573,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.3333333,18.46333333,-67.15666667,18.51305556,-67.1225
3642,http://prrr.isaackoi.com/frames/frame03642.png,2,1,11,26-Apr-13,1,24,8,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.3666667,18.46305556,-67.15666667,18.51305556,-67.1225
3643,http://prrr.isaackoi.com/frames/frame03643.png,2,1,12,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.4,18.46305556,-67.15666667,18.51305556,-67.1225
3644,http://prrr.isaackoi.com/frames/frame03644.png,2,1,13,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.4333333,18.46305556,-67.15666667,18.51305556,-67.1225
3645,http://prrr.isaackoi.com/frames/frame03645.png,2,1,14,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.4666667,18.46305556,-67.15666667,18.51305556,-67.1225
3646,http://prrr.isaackoi.com/frames/frame03646.png,2,1,15,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.5,18.46305556,-67.15666667,18.51305556,-67.1225
3647,http://prrr.isaackoi.com/frames/frame03647.png,2,1,16,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.5333333,18.46305556,-67.15666667,18.51305556,-67.1225
3648,http://prrr.isaackoi.com/frames/frame03648.png,2,1,17,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,24,W,,2574,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,21,W,121.5666667,18.46305556,-67.15666667,18.51305556,-67.1225
3649,http://prrr.isaackoi.com/frames/frame03649.png,2,1,18,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,23,W,,2577,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.6,18.46305556,-67.15638889,18.51305556,-67.12277778
3650,http://prrr.isaackoi.com/frames/frame03650.png,2,1,19,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,23,W,,2577,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.6333333,18.46305556,-67.15638889,18.51305556,-67.12277778
3651,http://prrr.isaackoi.com/frames/frame03651.png,2,1,20,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,23,W,,2577,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.6666667,18.46305556,-67.15638889,18.51305556,-67.12277778
3652,http://prrr.isaackoi.com/frames/frame03652.png,2,1,21,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,23,W,,2577,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.7,18.46305556,-67.15638889,18.51305556,-67.12277778
3653,http://prrr.isaackoi.com/frames/frame03653.png,2,1,22,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,23,W,,2577,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.7333333,18.46305556,-67.15638889,18.51305556,-67.12277778
3654,http://prrr.isaackoi.com/frames/frame03654.png,2,1,23,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,47,N,67,9,23,W,,2577,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.7666667,18.46305556,-67.15638889,18.51305556,-67.12277778
3655,http://prrr.isaackoi.com/frames/frame03655.png,2,1,24,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,23,W,,2578,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.8,18.46277778,-67.15638889,18.51305556,-67.12277778
3656,http://prrr.isaackoi.com/frames/frame03656.png,2,1,25,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,23,W,,2578,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.8333333,18.46277778,-67.15638889,18.51305556,-67.12277778
3657,http://prrr.isaackoi.com/frames/frame03657.png,2,1,26,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,23,W,,2578,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.8666667,18.46277778,-67.15638889,18.51305556,-67.12277778
3658,http://prrr.isaackoi.com/frames/frame03658.png,2,1,27,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,23,W,,2578,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.9,18.46277778,-67.15638889,18.51305556,-67.12277778
3659,http://prrr.isaackoi.com/frames/frame03659.png,2,1,28,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,23,W,,2578,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.9333333,18.46277778,-67.15638889,18.51305556,-67.12277778
3660,http://prrr.isaackoi.com/frames/frame03660.png,2,1,29,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,23,W,,2578,16,,3.6,OFF,NONE,TGT,LOS,18,30,47,N,67,7,22,W,121.9666667,18.46277778,-67.15638889,18.51305556,-67.12277778
3661,http://prrr.isaackoi.com/frames/frame03661.png,2,2,0,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122,18.46277778,-67.15611111,18.51333333,-67.12277778
3662,http://prrr.isaackoi.com/frames/frame03662.png,2,2,1,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.0333333,18.46277778,-67.15611111,18.51333333,-67.12277778
3663,http://prrr.isaackoi.com/frames/frame03663.png,2,2,2,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.0666667,18.46277778,-67.15611111,18.51333333,-67.12277778
3664,http://prrr.isaackoi.com/frames/frame03664.png,2,2,3,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.1,18.46277778,-67.15611111,18.51333333,-67.12277778
3665,http://prrr.isaackoi.com/frames/frame03665.png,2,2,4,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.1333333,18.46277778,-67.15611111,18.51333333,-67.12277778
3666,http://prrr.isaackoi.com/frames/frame03666.png,2,2,5,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.1666667,18.46277778,-67.15611111,18.51333333,-67.12277778
3667,http://prrr.isaackoi.com/frames/frame03667.png,2,2,6,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,46,N,67,9,22,W,,2580,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.2,18.46277778,-67.15611111,18.51333333,-67.12277778
3668,http://prrr.isaackoi.com/frames/frame03668.png,2,2,7,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,45,N,67,9,22,W,,2582,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.2333333,18.4625,-67.15611111,18.51333333,-67.12277778
3669,http://prrr.isaackoi.com/frames/frame03669.png,2,2,8,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,45,N,67,9,22,W,,2582,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.2666667,18.4625,-67.15611111,18.51333333,-67.12277778
3670,http://prrr.isaackoi.com/frames/frame03670.png,2,2,9,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,45,N,67,9,22,W,,2582,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.3,18.4625,-67.15611111,18.51333333,-67.12277778
3671,http://prrr.isaackoi.com/frames/frame03671.png,2,2,10,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,45,N,67,9,22,W,,2582,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,22,W,122.3333333,18.4625,-67.15611111,18.51333333,-67.12277778
3672,http://prrr.isaackoi.com/frames/frame03672.png,2,2,11,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,45,N,67,9,22,W,,2582,16,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.3666667,18.4625,-67.15611111,18.51333333,-67.12305556
3673,http://prrr.isaackoi.com/frames/frame03673.png,2,2,12,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,45,N,67,9,22,W,,2582,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.4,18.4625,-67.15611111,18.51333333,-67.12305556
3674,http://prrr.isaackoi.com/frames/frame03674.png,2,2,13,26-Apr-13,1,24,9,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.4333333,18.46222222,-67.15611111,18.51333333,-67.12305556
3675,http://prrr.isaackoi.com/frames/frame03675.png,2,2,14,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.4666667,18.46222222,-67.15611111,18.51333333,-67.12305556
3676,http://prrr.isaackoi.com/frames/frame03676.png,2,2,15,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.5,18.46222222,-67.15611111,18.51333333,-67.12305556
3677,http://prrr.isaackoi.com/frames/frame03677.png,2,2,16,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.5333333,18.46222222,-67.15611111,18.51333333,-67.12305556
3678,http://prrr.isaackoi.com/frames/frame03678.png,2,2,17,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.5666667,18.46222222,-67.15611111,18.51333333,-67.12305556
3679,http://prrr.isaackoi.com/frames/frame03679.png,2,2,18,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.6,18.46222222,-67.15611111,18.51333333,-67.12305556
3680,http://prrr.isaackoi.com/frames/frame03680.png,2,2,19,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,22,W,,2583,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.6333333,18.46222222,-67.15611111,18.51333333,-67.12305556
3681,http://prrr.isaackoi.com/frames/frame03681.png,2,2,20,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.6666667,18.46222222,-67.15583333,18.51333333,-67.12305556
3682,http://prrr.isaackoi.com/frames/frame03682.png,2,2,21,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.7,18.46222222,-67.15583333,18.51333333,-67.12305556
3683,http://prrr.isaackoi.com/frames/frame03683.png,2,2,22,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.7333333,18.46222222,-67.15583333,18.51333333,-67.12305556
3684,http://prrr.isaackoi.com/frames/frame03684.png,2,2,23,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.7666667,18.46222222,-67.15583333,18.51333333,-67.12305556
3685,http://prrr.isaackoi.com/frames/frame03685.png,2,2,24,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.8,18.46222222,-67.15583333,18.51333333,-67.12305556
3686,http://prrr.isaackoi.com/frames/frame03686.png,2,2,25,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.8333333,18.46222222,-67.15583333,18.51333333,-67.12305556
3687,http://prrr.isaackoi.com/frames/frame03687.png,2,2,26,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,44,N,67,9,21,W,,2585,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.8666667,18.46222222,-67.15583333,18.51333333,-67.12305556
3688,http://prrr.isaackoi.com/frames/frame03688.png,2,2,27,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2587,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.9,18.46194444,-67.15583333,18.51333333,-67.12305556
3689,http://prrr.isaackoi.com/frames/frame03689.png,2,2,28,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2587,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.9333333,18.46194444,-67.15583333,18.51333333,-67.12305556
3690,http://prrr.isaackoi.com/frames/frame03690.png,2,2,29,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2587,20,,3.6,OFF,NONE,TGT,LOS,18,30,48,N,67,7,23,W,122.9666667,18.46194444,-67.15583333,18.51333333,-67.12305556
3691,http://prrr.isaackoi.com/frames/frame03691.png,2,3,0,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2587,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123,18.46194444,-67.15583333,18.51361111,-67.12305556
3692,http://prrr.isaackoi.com/frames/frame03692.png,2,3,1,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2587,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123.0333333,18.46194444,-67.15583333,18.51361111,-67.12305556
3693,http://prrr.isaackoi.com/frames/frame03693.png,2,3,2,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2587,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123.0666667,18.46194444,-67.15583333,18.51361111,-67.12305556
3694,http://prrr.isaackoi.com/frames/frame03694.png,2,3,3,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,43,N,67,9,21,W,,2589,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123.1,18.46194444,-67.15583333,18.51361111,-67.12305556
3695,http://prrr.isaackoi.com/frames/frame03695.png,2,3,4,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,42,N,67,9,20,W,,2589,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123.1333333,18.46166667,-67.15555556,18.51361111,-67.12305556
3696,http://prrr.isaackoi.com/frames/frame03696.png,2,3,5,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,42,N,67,9,20,W,,2589,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123.1666667,18.46166667,-67.15555556,18.51361111,-67.12305556
3697,http://prrr.isaackoi.com/frames/frame03697.png,2,3,6,26-Apr-13,1,24,10,UTC+1.0,Ground Track,AUTO,VIC,COA-A,IR,2024,AUTO,,DFLT,AUTO,Analogue,Analogue,Analogue,LI: Disarm,LI: Off,Analogue,ACFT ,18,27,42,N,67,9,20,W,,2589,20,,3.6,OFF,NONE,TGT,LOS,18,30,49,N,67,7,23,W,123.2,18.46166667,-67.15555556,18.51361111,-67.12305556
